Age,Occupation,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_History_Age,Payment_of_Min_Amount,Payment_Behaviour,Monthly_Balance,Credit_Score
34,Architect,14353.89,9,9.0,24,6.0,51,16.0,24.4,11.0,Bad,3259.17,2.3,Yes,High_spent_Large_value_payments,267.11,0
34,Architect,14353.89,9,9.0,24,6.0,55,16.0,17.4,11.0,Bad,3259.17,2.8,Yes,Low_spent_Medium_value_payments,287.43,0
49,Engineer,21596.24,4,6.0,6,2.0,5,6.0,9.06,4.0,Good,128.19,16.4,No,Low_spent_Large_value_payments,334.38,2
49,Engineer,21596.24,4,6.0,6,2.0,9,5.0,9.06,4.0,Good,128.19,16.6,No,High_spent_Small_value_payments,354.88,2
19,Engineer,17347.04,6,8.0,15,5.0,19,9.0,8.62,7.0,Standard,2674.44,12.11,Yes,Low_spent_Medium_value_payments,244.73,0
19,Engineer,17347.04,6,8.0,15,5.0,21,9.0,5.619999999999999,8.0,Standard,2674.44,13.2,Yes,Low_spent_Small_value_payments,320.17,0
19,Engineer,17347.04,6,8.0,15,5.0,26,9.0,8.62,8.0,Standard,2674.44,13.3,Yes,Low_spent_Small_value_payments,321.79,0
19,Engineer,17347.04,6,8.0,15,5.0,23,7.0,8.62,8.0,Standard,2674.44,13.4,Yes,Low_spent_Small_value_payments,316.55,1
20,Engineer,17347.04,6,8.0,15,5.0,16,9.0,4.619999999999999,8.0,Standard,2674.44,13.6,Yes,Low_spent_Small_value_payments,245.7,0
35,Manager,102343.68,6,5.0,10,4.0,27,18.0,11.17,6.0,Standard,450.66,16.1,Yes,High_spent_Medium_value_payments,664.61,1
36,Manager,102343.68,6,5.0,10,4.0,27,19.0,11.17,6.0,Standard,450.66,16.3,Yes,High_spent_Large_value_payments,736.18,1
36,Manager,102343.68,6,5.0,10,4.0,27,19.0,11.17,6.0,Standard,450.66,16.4,Yes,High_spent_Large_value_payments,683.15,1
31,Manager,15828.15,8,5.0,18,5.0,6,12.0,17.23,8.0,Standard,1333.84,18.1,Yes,High_spent_Medium_value_payments,317.86,1
31,Manager,15828.15,8,5.0,18,5.0,6,12.0,17.23,8.0,Standard,1333.84,18.4,Yes,Low_spent_Medium_value_payments,333.86,1
21,Musician,60983.72,1,7.0,6,1.0,23,3.0,11.18,3.0,Good,491.77,26.8,No,High_spent_Small_value_payments,472.4,0
21,Musician,60983.72,1,7.0,6,1.0,23,3.0,11.18,3.0,Good,491.77,27.0,No,High_spent_Medium_value_payments,629.22,0
21,Scientist,17816.75,10,7.0,29,9.0,28,24.0,1.6,12.0,Bad,2422.84,15.1,Yes,High_spent_Small_value_payments,244.44,0
21,Scientist,17816.75,10,7.0,29,9.0,28,25.0,1.6,17.0,Bad,2422.84,16.3,Yes,Low_spent_Small_value_payments,176.35,0
44,Doctor,30231.09,3,6.0,3,3.0,5,2.0,4.09,1.0,Good,1263.11,33.1,No,Low_spent_Small_value_payments,385.61,2
44,Doctor,30231.09,3,6.0,3,3.0,5,1.0,4.09,1.0,Good,1263.11,33.2,No,High_spent_Medium_value_payments,389.88,2
43,Developer,18293.52,6,5.0,16,6.0,23,17.0,23.53,12.0,Bad,2945.92,9.3,Yes,Low_spent_Large_value_payments,342.09,1
43,Developer,18293.52,6,5.0,16,6.0,23,18.0,23.53,14.0,Bad,2945.92,9.4,Yes,Low_spent_Small_value_payments,346.38,1
43,Developer,18293.52,6,5.0,16,6.0,23,17.0,23.53,14.0,Bad,2945.92,9.8,Yes,Low_spent_Small_value_payments,194.69,1
44,Developer,18293.52,6,5.0,16,6.0,27,17.0,23.53,14.0,Bad,2945.92,9.9,Yes,High_spent_Medium_value_payments,347.08,1
30,Journalist,51371.13,9,5.0,25,8.0,53,27.0,6.96,10.0,Bad,2402.1,5.6,Yes,Low_spent_Large_value_payments,84.36,1
31,Journalist,51371.13,9,5.0,25,8.0,52,26.0,6.96,10.0,Bad,2402.1,5.1,Yes,High_spent_Medium_value_payments,350.57,0
24,Manager,30470.59,3,5.0,12,4.0,5,5.0,12.82,2.0,Good,554.31,25.4,No,Low_spent_Small_value_payments,188.65,2
25,Manager,30470.59,3,5.0,12,4.0,8,7.0,11.82,2.0,Good,554.31,25.6,No,Low_spent_Small_value_payments,184.73,1
25,Manager,30470.59,3,5.0,12,4.0,7,5.0,11.82,2.0,Good,554.31,25.7,No,High_spent_Small_value_payments,331.8,2
25,Manager,30470.59,3,5.0,12,4.0,5,5.0,11.82,2.0,Good,554.31,25.8,No,High_spent_Small_value_payments,278.46,2
25,Manager,30470.59,3,5.0,12,4.0,5,5.0,12.82,2.0,Good,554.31,25.9,No,Low_spent_Large_value_payments,258.04,2
41,Journalist,67942.9,5,3.0,19,6.0,12,19.0,11.98,5.0,Standard,1012.18,14.2,Yes,High_spent_Small_value_payments,345.29,1
41,Journalist,67942.9,5,3.0,19,6.0,12,17.0,11.98,5.0,Standard,1012.18,14.3,Yes,High_spent_Medium_value_payments,414.48,1
41,Journalist,67942.9,5,3.0,19,6.0,12,17.0,11.98,5.0,Standard,1012.18,14.5,Yes,Low_spent_Medium_value_payments,446.88,1
41,Journalist,67942.9,5,3.0,19,6.0,12,18.0,11.98,5.0,Standard,1012.18,14.6,Yes,High_spent_Medium_value_payments,516.82,0
33,Mechanic,71508.27,7,6.0,13,4.0,17,20.0,14.47,2.0,Standard,1266.04,25.7,Yes,Low_spent_Medium_value_payments,169.9,1
33,Mechanic,71508.27,7,6.0,13,4.0,17,18.0,10.47,2.0,Standard,1266.04,25.9,Yes,High_spent_Large_value_payments,666.3,1
33,Mechanic,71508.27,7,6.0,13,4.0,17,18.0,5.4700000000000015,2.0,Standard,1266.04,25.11,Yes,Low_spent_Small_value_payments,254.23,1
34,Mechanic,71508.27,7,6.0,13,4.0,12,20.0,10.47,2.0,Standard,1266.04,26.0,Yes,Low_spent_Medium_value_payments,430.89,1
34,Mechanic,71508.27,7,6.0,13,4.0,17,16.0,10.47,4.0,Standard,1266.04,26.2,Yes,High_spent_Large_value_payments,652.39,1
37,Mechanic,70709.04,7,6.0,20,6.0,12,15.0,18.68,5.0,Standard,805.64,16.7,Yes,High_spent_Medium_value_payments,467.67,1
37,Mechanic,70709.04,7,6.0,20,6.0,9,15.0,21.68,5.0,Standard,805.64,16.8,Yes,High_spent_Small_value_payments,360.78,1
37,Mechanic,70709.04,7,6.0,20,6.0,11,14.0,20.68,5.0,Standard,805.64,16.9,Yes,Low_spent_Large_value_payments,161.29,1
37,Mechanic,70709.04,7,6.0,20,6.0,9,15.0,18.68,5.0,Standard,805.64,16.1,Yes,Low_spent_Medium_value_payments,320.67,1
37,Mechanic,70709.04,7,6.0,20,6.0,9,15.0,18.68,10.0,Standard,805.64,16.11,Yes,High_spent_Medium_value_payments,373.36,1
20,Architect,40341.16,5,7.0,15,7.0,26,13.0,18.34,8.0,Standard,2385.46,17.11,Yes,Low_spent_Small_value_payments,234.76,0
20,Architect,40341.16,5,7.0,15,7.0,24,12.0,17.34,8.0,Standard,2385.46,18.1,Yes,High_spent_Medium_value_payments,317.23,0
21,Architect,40341.16,5,7.0,15,7.0,23,12.0,17.34,10.0,Standard,2385.46,18.4,Yes,Low_spent_Medium_value_payments,203.66,0
21,Architect,40341.16,5,7.0,15,7.0,23,9.0,17.34,10.0,Standard,2385.46,18.5,Yes,Low_spent_Large_value_payments,285.22,1
47,Writer,95858.31,3,6.0,6,2.0,25,9.0,6.89,1.0,Good,345.07,24.5,No,Low_spent_Small_value_payments,273.49,2
47,Writer,95858.31,3,6.0,6,2.0,25,11.0,6.89,3.0,Good,345.07,24.6,No,High_spent_Small_value_payments,470.51,2
47,Writer,95858.31,3,6.0,6,2.0,25,11.0,6.89,3.0,Good,345.07,24.1,No,Low_spent_Large_value_payments,670.69,1
47,Writer,95858.31,3,6.0,6,2.0,22,11.0,6.89,3.0,Good,345.07,24.11,No,High_spent_Medium_value_payments,769.88,1
40,Writer,41588.74,5,3.0,7,2.0,14,8.0,11.95,4.0,Good,630.25,26.4,No,Low_spent_Small_value_payments,256.27,1
40,Writer,41588.74,5,3.0,7,2.0,14,8.0,10.95,4.0,Good,630.25,26.5,No,Low_spent_Small_value_payments,134.98,1
40,Writer,41588.74,5,3.0,7,2.0,10,9.0,11.95,6.0,Good,630.25,26.9,No,High_spent_Medium_value_payments,433.46,1
34,Architect,81969.24,8,8.0,15,4.0,41,23.0,12.56,10.0,Bad,2015.16,19.11,Yes,High_spent_Small_value_payments,607.92,0
34,Architect,81969.24,8,8.0,15,4.0,44,24.0,9.56,10.0,Bad,2015.16,20.4,Yes,High_spent_Large_value_payments,665.1,1
34,Architect,81969.24,8,8.0,15,4.0,37,23.0,9.56,15.0,Bad,2015.16,20.5,Yes,Low_spent_Large_value_payments,412.11,2
44,Musician,41647.6,9,8.0,33,5.0,48,26.0,11.66,12.0,Bad,1303.11,14.1,Yes,High_spent_Large_value_payments,331.7,0
44,Musician,41647.6,9,8.0,33,5.0,48,24.0,9.66,12.0,Bad,1303.11,14.11,Yes,Low_spent_Small_value_payments,148.22,0
44,Musician,41647.6,9,8.0,33,5.0,48,24.0,10.66,12.0,Bad,1303.11,15.1,Yes,Low_spent_Small_value_payments,293.44,0
45,Musician,41647.6,9,8.0,33,5.0,48,21.0,10.66,12.0,Bad,1303.11,15.4,Yes,Low_spent_Small_value_payments,247.75,0
33,Engineer,14093.08,4,3.0,22,4.0,25,17.0,4.3,9.0,Standard,1321.92,14.5,Yes,Low_spent_Medium_value_payments,322.15,0
33,Engineer,14093.08,4,3.0,22,4.0,25,17.0,8.3,9.0,Standard,1321.92,14.6,Yes,Low_spent_Small_value_payments,257.81,0
33,Engineer,14093.08,4,3.0,22,4.0,25,17.0,7.3,9.0,Standard,1321.92,14.8,Yes,Low_spent_Medium_value_payments,242.0,0
36,Manager,15509.88,9,6.0,23,6.0,49,20.0,18.16,8.0,Standard,2664.21,10.3,Yes,Low_spent_Small_value_payments,189.4,1
36,Manager,15509.88,9,6.0,23,6.0,54,20.0,18.16,10.0,Standard,2664.21,10.4,Yes,High_spent_Medium_value_payments,255.62,0
36,Manager,15509.88,9,6.0,23,6.0,54,22.0,18.16,10.0,Standard,2664.21,10.5,Yes,Low_spent_Medium_value_payments,263.37,0
36,Manager,15509.88,9,6.0,23,6.0,54,20.0,18.16,10.0,Standard,2664.21,10.6,Yes,Low_spent_Large_value_payments,209.12,1
36,Manager,15509.88,9,6.0,23,6.0,54,20.0,18.16,10.0,Standard,2664.21,10.7,Yes,Low_spent_Small_value_payments,194.23,0
37,Manager,15509.88,9,6.0,23,6.0,54,20.0,18.16,10.0,Standard,2664.21,10.9,Yes,Low_spent_Small_value_payments,194.55,0
31,Mechanic,36210.3,9,8.0,30,4.0,55,15.0,4.18,8.0,Bad,1744.57,18.11,Yes,Low_spent_Small_value_payments,126.28,0
31,Mechanic,36210.3,9,8.0,30,4.0,53,19.0,4.18,8.0,Bad,1744.57,19.1,Yes,High_spent_Small_value_payments,287.47,0
38,Architect,45051.24,6,6.0,6,3.0,25,19.0,10.3,6.0,Standard,1014.25,31.8,Yes,High_spent_Large_value_payments,463.88,1
38,Architect,45051.24,6,6.0,6,3.0,22,19.0,16.3,6.0,Standard,1014.25,31.9,Yes,High_spent_Large_value_payments,523.36,1
39,Architect,45051.24,6,6.0,6,3.0,21,19.0,15.3,6.0,Standard,1014.25,31.11,Yes,Low_spent_Large_value_payments,307.77,1
39,Architect,45051.24,6,6.0,6,3.0,22,19.0,10.3,6.0,Standard,1014.25,32.0,Yes,High_spent_Small_value_payments,335.84,1
39,Architect,45051.24,6,6.0,6,3.0,22,19.0,7.300000000000002,11.0,Standard,1014.25,32.1,Yes,Low_spent_Small_value_payments,424.58,1
39,Architect,45051.24,6,6.0,6,3.0,22,16.0,10.3,11.0,Standard,1014.25,32.2,Yes,High_spent_Small_value_payments,422.09,1
30,Accountant,82332.68,6,9.0,20,7.0,53,15.0,9.25,10.0,Standard,1566.54,6.7,Yes,High_spent_Small_value_payments,426.15,0
30,Accountant,82332.68,6,9.0,20,7.0,48,16.0,9.25,10.0,Standard,1566.54,6.9,Yes,Low_spent_Medium_value_payments,436.75,0
37,Architect,28496.3,7,10.0,21,2.0,12,20.0,7.06,8.0,Standard,1513.71,20.1,Yes,High_spent_Large_value_payments,392.82,1
37,Architect,28496.3,7,10.0,21,2.0,15,20.0,7.06,12.0,Standard,1513.71,20.4,Yes,Low_spent_Medium_value_payments,256.05,1
30,Doctor,24813.21,6,4.0,18,3.0,17,20.0,2.35,8.0,Standard,573.77,29.2,Yes,High_spent_Medium_value_payments,368.11,1
42,Journalist,83669.52,8,6.0,17,3.0,16,10.0,11.22,4.0,Standard,1234.99,16.6,Yes,High_spent_Large_value_payments,623.78,1
42,Journalist,83669.52,8,6.0,17,3.0,16,9.0,7.2200000000000015,4.0,Standard,1234.99,16.7,Yes,High_spent_Medium_value_payments,679.31,1
42,Journalist,83669.52,8,6.0,17,3.0,15,9.0,12.22,4.0,Standard,1234.99,16.8,Yes,High_spent_Large_value_payments,617.67,1
33,Mechanic,19487.77,6,8.0,16,6.0,46,23.0,5.54,9.0,Bad,2050.42,10.2,Yes,Low_spent_Small_value_payments,268.01,0
33,Mechanic,19487.77,6,8.0,16,6.0,46,23.0,6.54,12.0,Bad,2050.42,10.6,Yes,Low_spent_Small_value_payments,208.66,0
33,Mechanic,19487.77,6,8.0,16,6.0,46,25.0,6.54,12.0,Bad,2050.42,10.9,Yes,Low_spent_Small_value_payments,229.89,0
23,Manager,82339.36,7,3.0,19,4.0,9,17.0,18.2,7.0,Standard,1136.96,28.2,Yes,High_spent_Medium_value_payments,680.21,1
23,Manager,82339.36,7,3.0,19,4.0,9,19.0,18.2,7.0,Standard,1136.96,28.3,Yes,High_spent_Small_value_payments,485.31,1
23,Manager,82339.36,7,3.0,19,4.0,9,15.0,18.2,7.0,Standard,1136.96,28.4,Yes,High_spent_Large_value_payments,600.33,1
23,Manager,82339.36,7,3.0,19,4.0,10,17.0,18.2,7.0,Standard,1136.96,28.5,Yes,Low_spent_Small_value_payments,419.96,1
23,Manager,82339.36,7,3.0,19,4.0,9,17.0,20.2,7.0,Standard,1136.96,28.7,Yes,High_spent_Large_value_payments,697.97,1
23,Manager,82339.36,7,3.0,19,4.0,9,19.0,18.2,7.0,Standard,1136.96,28.9,Yes,High_spent_Medium_value_payments,632.59,2
41,Engineer,71766.06,8,4.0,15,4.0,5,8.0,7.06,4.0,Standard,940.66,22.2,No,Low_spent_Small_value_payments,312.3,1
41,Engineer,71766.06,8,4.0,15,4.0,1,6.0,13.06,4.0,Standard,940.66,22.3,No,High_spent_Medium_value_payments,522.48,1
41,Engineer,71766.06,8,4.0,15,4.0,5,10.0,7.06,4.0,Standard,940.66,22.4,No,Low_spent_Large_value_payments,337.82,1
21,Doctor,7201.155,8,10.0,32,7.0,42,18.0,15.99,7.0,Bad,1926.88,13.8,Yes,High_spent_Medium_value_payments,258.04,0
21,Doctor,7201.155,8,10.0,32,7.0,42,18.0,15.99,7.0,Bad,1926.88,13.9,Yes,Low_spent_Medium_value_payments,279.26,0
22,Doctor,7201.155,8,10.0,32,7.0,42,18.0,15.99,11.0,Bad,1926.88,13.11,Yes,Low_spent_Large_value_payments,244.51,0
36,Lawyer,20634.78,5,3.0,18,4.0,29,13.0,17.98,12.0,Standard,2483.98,7.4,Yes,Low_spent_Small_value_payments,220.64,0
37,Lawyer,20634.78,5,3.0,18,4.0,29,12.0,17.98,12.0,Standard,2483.98,7.7,Yes,Low_spent_Small_value_payments,226.86,0
17,Architect,10499.56,8,3.0,11,7.0,22,10.0,7.86,5.0,Standard,2469.98,17.3,Yes,Low_spent_Medium_value_payments,247.17,1
17,Architect,10499.56,8,3.0,11,7.0,26,10.0,7.86,5.0,Standard,2469.98,17.4,Yes,High_spent_Small_value_payments,293.94,2
51,Doctor,30924.04,4,1.0,12,2.0,7,7.0,6.2,3.0,Good,1.3,28.3,No,High_spent_Large_value_payments,399.88,1
29,Architect,64840.32,6,7.0,18,6.0,29,8.0,13.14,7.0,Standard,2469.99,8.11,Yes,High_spent_Medium_value_payments,396.32,0
29,Architect,64840.32,6,7.0,18,6.0,29,9.0,12.14,7.0,Standard,2469.99,9.2,Yes,High_spent_Small_value_payments,266.93,0
29,Architect,64840.32,6,7.0,18,6.0,29,9.0,6.1400000000000015,12.0,Standard,2469.99,9.3,Yes,Low_spent_Large_value_payments,272.76,0
29,Architect,64840.32,6,7.0,18,6.0,29,8.0,13.14,12.0,Standard,2469.99,9.5,Yes,High_spent_Medium_value_payments,446.52,0
19,Lawyer,20985.48,7,3.0,9,4.0,6,9.0,10.37,7.0,Standard,714.54,12.0,Yes,Low_spent_Small_value_payments,239.26,1
19,Lawyer,20985.48,7,3.0,9,4.0,6,7.0,16.369999999999994,7.0,Standard,714.54,12.1,Yes,Low_spent_Small_value_payments,199.89,1
20,Lawyer,20985.48,7,3.0,9,4.0,6,7.0,12.37,12.0,Standard,714.54,12.3,Yes,High_spent_Large_value_payments,323.25,1
43,Teacher,29503.65,5,5.0,14,3.0,5,10.0,4.09,2.0,Standard,329.02,21.3,No,Low_spent_Small_value_payments,241.74,0
49,Entrepreneur,90409.32,7,5.0,9,4.0,28,13.0,8.17,5.0,Standard,352.83,22.7,Yes,High_spent_Large_value_payments,662.58,1
33,Writer,31225.44,8,5.0,11,1.0,9,15.0,5.42,2.0,Standard,150.49,22.8,No,High_spent_Small_value_payments,401.99,1
34,Writer,31225.44,8,5.0,11,1.0,14,12.0,5.42,2.0,Standard,150.49,22.9,No,High_spent_Medium_value_payments,388.72,1
34,Writer,31225.44,8,5.0,11,1.0,9,13.0,5.42,6.0,Standard,150.49,22.1,No,Low_spent_Small_value_payments,421.51,1
34,Writer,31225.44,8,5.0,11,1.0,9,13.0,5.42,6.0,Standard,150.49,23.3,No,Low_spent_Small_value_payments,215.57,1
34,Architect,25744.12,6,4.0,14,1.0,11,20.0,7.16,1.0,Standard,1118.51,25.4,No,High_spent_Medium_value_payments,364.02,1
35,Architect,25744.12,6,4.0,14,1.0,11,17.0,7.16,1.0,Standard,1118.51,25.7,No,Low_spent_Large_value_payments,377.13,1
46,Doctor,129727.4,3,4.0,19,2.0,27,18.0,18.68,5.0,Standard,1111.92,31.4,Yes,Low_spent_Medium_value_payments,71.63,2
30,Teacher,63473.6,5,7.0,20,5.0,30,18.0,16.93,8.0,Standard,1029.31,13.1,Yes,Low_spent_Medium_value_payments,511.52,1
30,Teacher,63473.6,5,7.0,20,5.0,30,18.0,16.93,8.0,Standard,1029.31,13.11,Yes,Low_spent_Medium_value_payments,208.61,1
45,Scientist,44258.1,2,6.0,11,1.0,10,1.0,2.64,2.0,Good,345.23,32.3,No,Low_spent_Small_value_payments,192.6,2
31,Media_Manager,10457.88,6,8.0,29,8.0,34,16.0,8.9,6.0,Bad,1286.8,12.11,Yes,High_spent_Medium_value_payments,221.11,1
31,Media_Manager,10457.88,6,8.0,29,8.0,35,16.0,2.9000000000000004,6.0,Bad,1286.8,13.0,Yes,High_spent_Small_value_payments,228.9,0
31,Media_Manager,10457.88,6,8.0,29,8.0,35,16.0,6.9,6.0,Bad,1286.8,13.1,Yes,High_spent_Large_value_payments,229.66,0
23,Developer,81823.28,8,6.0,31,7.0,36,20.0,3.08,6.0,Bad,2696.49,17.8,Yes,High_spent_Large_value_payments,443.18,0
23,Developer,81823.28,8,6.0,31,7.0,35,16.0,3.08,6.0,Bad,2696.49,17.11,Yes,High_spent_Small_value_payments,489.42,1
23,Developer,81823.28,8,6.0,31,7.0,36,18.0,3.08,9.0,Bad,2696.49,18.1,Yes,High_spent_Small_value_payments,252.44,0
23,Developer,81823.28,8,6.0,31,7.0,37,18.0,3.08,9.0,Bad,2696.49,18.2,Yes,High_spent_Large_value_payments,511.68,0
27,Musician,9929.235,4,8.0,23,3.0,10,18.0,11.5,14.0,Standard,2328.08,6.8,Yes,High_spent_Small_value_payments,273.46,0
27,Musician,9929.235,4,8.0,23,3.0,13,18.0,11.5,14.0,Standard,2328.08,7.0,Yes,High_spent_Small_value_payments,302.81,0
25,Musician,24148.54,4,4.0,14,4.0,24,18.0,3.03,1.0,Standard,157.98,21.7,No,High_spent_Medium_value_payments,282.03,1
25,Musician,24148.54,4,4.0,14,4.0,24,16.0,3.03,1.0,Standard,157.98,21.8,No,High_spent_Medium_value_payments,312.35,1
25,Musician,24148.54,4,4.0,14,4.0,24,15.0,3.03,1.0,Standard,157.98,21.1,No,High_spent_Large_value_payments,325.54,1
39,Teacher,16154.255,6,3.0,7,3.0,9,20.0,6.11,5.0,Standard,1232.63,17.7,Yes,Low_spent_Medium_value_payments,316.7,1
39,Teacher,16154.255,6,3.0,7,3.0,9,17.0,12.11,5.0,Standard,1232.63,17.8,Yes,Low_spent_Small_value_payments,252.78,1
39,Teacher,16154.255,6,3.0,7,3.0,9,17.0,5.11,5.0,Standard,1232.63,17.9,Yes,Low_spent_Small_value_payments,364.89,1
39,Scientist,11100.59,7,6.0,13,4.0,11,19.0,6.67,4.0,Standard,465.87,18.5,Yes,Low_spent_Medium_value_payments,311.26,1
40,Scientist,11100.59,6,5.0,13,4.0,11,19.0,6.67,5.0,Standard,465.87,18.1,Yes,Low_spent_Medium_value_payments,328.39,1
40,Scientist,11100.59,6,5.0,13,4.0,14,19.0,6.67,5.0,Standard,465.87,19.0,Yes,Low_spent_Large_value_payments,295.52,1
49,Mechanic,20194.02,3,5.0,14,3.0,20,22.0,7.14,2.0,Standard,1472.07,20.8,Yes,Low_spent_Small_value_payments,294.09,1
49,Mechanic,20194.02,3,5.0,14,3.0,20,17.0,13.14,2.0,Standard,1472.07,20.1,Yes,Low_spent_Small_value_payments,211.38,1
49,Mechanic,20194.02,3,5.0,14,3.0,20,20.0,0.1399999999999996,2.0,Standard,1472.07,21.0,Yes,Low_spent_Small_value_payments,251.47,1
50,Mechanic,20194.02,3,5.0,14,3.0,20,23.0,0.1399999999999996,2.0,Standard,1472.07,21.2,Yes,High_spent_Medium_value_payments,342.41,1
39,Accountant,32777.51,5,4.0,1,3.0,4,6.0,4.22,2.0,Good,653.37,25.11,No,High_spent_Small_value_payments,401.68,2
39,Accountant,32777.51,5,4.0,1,3.0,1,4.0,4.22,2.0,Good,653.37,26.2,No,Low_spent_Medium_value_payments,323.43,2
49,Musician,43090.57,3,4.0,8,1.0,1,9.0,5.55,4.0,Good,1128.23,33.2,No,Low_spent_Small_value_payments,428.79,0
25,Musician,47268.22,6,4.0,19,5.0,28,8.0,10.53,7.0,Standard,914.7,14.8,Yes,Low_spent_Small_value_payments,127.95,1
25,Musician,47268.22,6,4.0,19,5.0,28,10.0,10.53,7.0,Standard,914.7,14.9,Yes,High_spent_Large_value_payments,370.01,1
18,Architect,9276.99,10,5.0,25,5.0,32,24.0,24.2,7.0,Bad,3297.71,8.6,Yes,Low_spent_Medium_value_payments,249.63,0
18,Architect,9276.99,10,5.0,25,5.0,28,20.0,24.2,7.0,Bad,3297.71,8.7,Yes,Low_spent_Large_value_payments,258.8,0
18,Architect,9276.99,10,5.0,25,5.0,28,22.0,24.2,7.0,Bad,3297.71,8.9,Yes,Low_spent_Small_value_payments,264.76,0
18,Architect,9276.99,10,5.0,25,5.0,28,22.0,24.2,7.0,Bad,3297.71,8.1,Yes,High_spent_Medium_value_payments,283.47,1
19,Architect,9276.99,10,5.0,25,5.0,28,24.0,24.2,7.0,Bad,3297.71,9.0,Yes,Low_spent_Small_value_payments,297.66,0
25,Musician,48409.17,8,6.0,12,4.0,17,19.0,16.38,8.0,Standard,2120.2,14.3,Yes,High_spent_Medium_value_payments,461.97,1
25,Musician,48409.17,8,6.0,12,4.0,21,18.0,16.38,8.0,Standard,2120.2,14.5,Yes,High_spent_Large_value_payments,475.25,1
14,Accountant,20256.39,8,6.0,21,7.0,52,19.0,14.89,10.0,Bad,1803.77,9.2,Yes,Low_spent_Small_value_payments,190.51,0
14,Accountant,20256.39,8,6.0,21,7.0,52,18.0,10.89,15.0,Bad,1803.77,9.4,Yes,High_spent_Large_value_payments,328.29,0
14,Accountant,20256.39,8,6.0,21,7.0,52,19.0,14.89,15.0,Bad,1803.77,9.6,Yes,Low_spent_Small_value_payments,308.49,1
15,Accountant,20256.39,8,6.0,21,7.0,52,17.0,14.89,15.0,Bad,1803.77,9.8,Yes,Low_spent_Small_value_payments,191.4,1
29,Mechanic,34225.79,5,4.0,9,2.0,13,15.0,11.59,2.0,Standard,592.68,30.6,No,Low_spent_Medium_value_payments,281.72,1
29,Mechanic,34225.79,5,4.0,9,2.0,13,20.0,11.59,2.0,Standard,592.68,30.7,No,High_spent_Medium_value_payments,418.93,1
29,Mechanic,34225.79,5,4.0,9,2.0,13,21.0,11.59,2.0,Standard,592.68,30.8,No,High_spent_Medium_value_payments,423.4,1
29,Mechanic,34225.79,4,3.0,9,2.0,13,17.0,11.59,2.0,Standard,592.68,30.9,No,Low_spent_Small_value_payments,304.03,1
29,Mechanic,34225.79,4,3.0,9,2.0,13,16.0,11.59,2.0,Standard,592.68,31.0,No,High_spent_Medium_value_payments,405.16,1
36,Scientist,18241.11,6,6.0,13,2.0,6,11.0,9.13,8.0,Standard,2181.17,8.1,Yes,Low_spent_Medium_value_payments,335.55,1
36,Scientist,18241.11,6,6.0,13,2.0,6,13.0,9.13,12.0,Standard,2181.17,9.1,Yes,High_spent_Large_value_payments,342.37,1
42,Accountant,61262.76,6,9.0,20,5.0,18,25.0,7.2,9.0,Bad,2357.37,6.4,Yes,High_spent_Medium_value_payments,399.16,0
42,Accountant,61262.76,6,9.0,20,5.0,18,25.0,3.2,9.0,Bad,2357.37,6.5,Yes,Low_spent_Medium_value_payments,264.81,0
47,Doctor,105015.76,8,4.0,9,4.0,14,20.0,17.52,3.0,Standard,715.37,26.2,Yes,High_spent_Medium_value_payments,653.43,1
47,Doctor,105015.76,8,4.0,9,4.0,14,19.0,17.52,3.0,Standard,715.37,26.3,Yes,Low_spent_Large_value_payments,39.09,1
47,Doctor,105015.76,8,4.0,9,4.0,14,20.0,10.52,3.0,Standard,715.37,26.6,Yes,Low_spent_Medium_value_payments,347.9,1
47,Doctor,105015.76,8,4.0,9,4.0,14,18.0,17.52,3.0,Standard,715.37,26.8,Yes,High_spent_Small_value_payments,494.66,1
32,Journalist,53320.98,7,6.0,20,4.0,17,18.0,9.95,3.0,Standard,167.15,28.0,Yes,High_spent_Small_value_payments,503.94,1
32,Journalist,53320.98,7,6.0,20,4.0,17,18.0,9.95,3.0,Standard,167.15,28.2,Yes,Low_spent_Medium_value_payments,444.71,1
44,Mechanic,14435.435,3,5.0,20,4.0,14,17.0,2.2,4.0,Standard,799.07,16.9,Yes,Low_spent_Medium_value_payments,318.65,1
44,Mechanic,14435.435,3,5.0,20,4.0,9,17.0,2.2,4.0,Standard,799.07,16.1,Yes,Low_spent_Medium_value_payments,326.52,1
19,Musician,47557.02,4,3.0,17,6.0,14,18.0,11.34,6.0,Standard,2213.85,6.8,Yes,Low_spent_Large_value_payments,318.46,0
19,Musician,47557.02,4,3.0,17,6.0,14,15.0,11.34,6.0,Standard,2213.85,6.11,Yes,High_spent_Medium_value_payments,348.74,0
19,Musician,47557.02,4,3.0,17,6.0,14,16.0,11.34,6.0,Standard,2213.85,7.2,Yes,Low_spent_Medium_value_payments,215.4,0
21,Teacher,36401.36,4,5.0,33,6.0,18,14.0,9.55,6.0,Standard,2301.93,13.3,Yes,High_spent_Medium_value_payments,315.52,0
